TRAVELER_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,PAYMENT_DT_HOUR,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION
h005495,2308270005,1,0,0,1,2,2091969684.0,시골낙지,제주특별자치도 서귀포시 안덕면 녹차분재로 85,제주특별자치도 서귀포시 안덕면 서광리 1398,3349232.0,5013031027.0,2023-08,1,32000.0,2인 순한맛;음료수,,12,제주특별자치도,제주
h005495,2308270007,1,0,0,1,2,3963000776.0,카페비아라테,제주특별자치도 서귀포시 안덕면 중산간서로 2093,제주특별자치도 서귀포시 안덕면 서광리 1927-3,3349239.0,5013031027.0,2023-08,1,21500.0,브라운치즈크로플;베리에이드,,12,제주특별자치도,제주
h005495,2308270008,1,0,0,2,2,3908701499.0,오설록,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,3350197.0,5013031027.0,2023-08,1,13300.0,제주녹차크레이프케이크(조각);제주말차소프트(컵) ,,16,제주특별자치도,제주
h005501,2308280004,1,0,0,1,4,6121780877.0,짚불도,제주특별자치도 제주시 애월읍 고내로11길 30,제주특별자치도 제주시 애월읍 고내리 1097,4847048.0,5011025333.0,2023-08,1,166000.0,짚불오겹살;짚불 목살;짚불 짜글이;흑돼지 된장 국수;소주,,22,경기도,제주
h005501,2308290001,1,0,0,1,4,4113600155.0,임순이네,제주특별자치도 제주시 애월읍 곽지1길 26-7,제주특별자치도 제주시 애월읍 곽지리 1581-7,4847146.0,5011025337.0,2023-08,1,36000.0,,,00,경기도,제주
h005501,2308290003,1,0,0,1,4,2538702511.0,(주)옹포바다횟집,제주특별자치도 제주시 한림읍 옹포2길 24,제주특별자치도 제주시 한림읍 협재리 1380,4848352.0,5011025031.0,2023-08,1,197000.0,모듬회;음료수;소주 ,,22,경기도,제주
h005501,2308300002,1,0,0,1,4,6862201601.0,몰이네,제주특별자치도 제주시 연북로 550,제주특별자치도 제주시 아라일동 2470-1,3349136.0,5011011700.0,2023-08,1,174000.0,코스A(1인);소주;음료수;죽 ,,16,경기도,제주
h005501,2308290002,3,0,0,1,4,6812301414.0,ing 오션레포츠,제주특별자치도 제주시 한경면 판포중길 4,제주특별자치도 제주시 한경면 판포리 2850-12,4848915.0,5011031024.0,2023-08,1,80000.0,,,16,경기도,제주
h005501,2308270006,1,1,1,1,4,6075783918.0,한라통닭,제주특별자치도 서귀포시 중정로73번길 13,제주특별자치도 서귀포시 서귀동 275-37,4850838.0,5013010100.0,2023-08,1,7000.0,,,18,경기도,제주
h005501,2308270006,1,1,1,3,4,6169330785.0,통큰수산,제주특별자치도 서귀포시 중정로61번길 6,제주특별자치도 서귀포시 서귀동 274-1,4850836.0,5013010100.0,2023-08,1,39000.0,,,18,경기도,제주
h005501,2308270006,1,1,1,4,4,8610802277.0,꼬챙이하우스,제주특별자치도 서귀포시 중정로61번길 20,제주특별자치도 서귀포시 서귀동 276-19,4850836.0,5013010100.0,2023-08,1,18000.0,,,18,경기도,제주
h005501,2308270006,1,1,1,5,4,6516700567.0,해물왕의말아도짬뽕탕,제주특별자치도 서귀포시 중정로61번길 20,제주특별자치도 서귀포시 서귀동 276-19,4850836.0,5013010100.0,2023-08,1,14000.0,,,18,경기도,제주
h005509,2308300002,1,0,0,1,2,5010696414.0,고국수,제주특별자치도 제주시 용문로14길 4,제주특별자치도 제주시 용담이동 2682-7,4848426.0,5011010900.0,2023-08,1,32000.0,고기;통문어튀김 소,,09,서울특별시,제주
h005509,2308300005,1,0,0,1,2,6013209727.0,베오크,제주특별자치도 제주시 탑동로 141-2,제주특별자치도 제주시 삼도이동 883,3349197.0,5011010600.0,2023-08,1,10000.0,수제 청귤에이드;초코라떼,,10,서울특별시,제주
h005509,2308300007,1,0,0,1,2,5320702353.0,휴즐리,제주특별자치도 제주시 흥운길 83,제주특별자치도 제주시 용담이동 434,4849131.0,5011010900.0,2023-08,1,24000.0,젤라봉;IM 현무,,11,서울특별시,제주
h005509,2308300012,1,0,0,1,2,2460100578.0,애월은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,제주특별자치도 제주시 애월읍 애월리 2528,4848221.0,5011025334.0,2023-08,1,42000.0,전복구이(소);전복물회,,18,서울특별시,제주
h005509,2308310005,1,0,0,1,2,7670101564.0,쿠스사점오비엔티인제주,제주특별자치도 제주시 중앙로5길 6,제주특별자치도 제주시 일도일동 1298-16,4848780.0,5011010100.0,2023-08,1,7000.0,돼지꼬치,,19,서울특별시,제주
h005509,2308300009,2,0,0,1,2,8698500731.0,바이제주(제스토리 용담),제주특별자치도 서귀포시 막숙포로 60,제주특별자치도 서귀포시 법환동 209-3,3350078.0,5013010200.0,2023-08,1,20000.0,미니푸르넥(요구르트);버블배쓰밤함덕;미니 귤 키링;해녀 한라봉 마스크팩(낱개),,13,서울특별시,제주
h005509,2308300014,2,0,0,1,2,2878501471.0,제주 애월당,제주특별자치도 제주시 애월읍 애월북서길 56,제주특별자치도 제주시 애월읍 애월리 2550-2,4848229.0,5011025334.0,2023-08,1,13300.0,감귤빵;애월 돌크림빵 4구,,19,서울특별시,제주
h005509,2308310003,2,1,1,1,2,1612301152.0,카페방주,제주특별자치도 서귀포시 안덕면 산록남로762번길 119,제주특별자치도 서귀포시 안덕면 상천리 423-1,4850319.0,5013031030.0,2023-08,1,9000.0,아이스크림(딸기);아이스크림(초코),,16,서울특별시,제주
h005509,2308310004,2,2,2,1,2,8141500913.0,아뮤샵,제주특별자치도 제주시 애월읍 어림비로 478,제주특별자치도 제주시 애월읍 어음리 1503,3349133.0,5011025336.0,2023-08,1,17000.0,JD그빛반지(비즈세트);보석귤;엽서,,18,서울특별시,제주
h005518,2308280002,1,0,0,1,2,6623400176.0,바다를본돼지,제주특별자치도 제주시 정존15길 42,제주특별자치도 제주시 노형동 1055-4,4848675.0,5011012200.0,2023-08,1,90000.0,바다본흑돼지;열무비빔국수;멜조림;공기밥;흑목살,,15,인천광역시,제주
h005518,2308290003,1,0,0,1,2,5078701739.0,ANDOR Bakery&Coffee,제주특별자치도 제주시 구좌읍 비자림로 1645,제주특별자치도 제주시 구좌읍 송당리 2142-4,3349079.0,5011025625.0,2023-08,1,31500.0,찰고구마빵;한라산;돌하르방;ICE아메리카노(HAUS);허니피치아이스티,,14,인천광역시,제주
h005518,2308290006,1,0,0,1,2,6352601028.0,꼬스뗀뇨,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,제주특별자치도 제주시 구좌읍 종달리 150,3349242.0,5011025632.0,2023-08,1,14500.0,아메리카노(ice);골드파인애플,,18,인천광역시,제주
h005518,2308300001,1,0,0,1,2,8851100654.0,수진돈까스,제주특별자치도 제주시 한림읍 한림로 393,제주특별자치도 제주시 한림읍 협재리 1631,3349208.0,5011025031.0,2023-08,1,28000.0,상 등심;치즈멘치 ,,13,인천광역시,제주
h005518,2308300002,1,0,0,1,2,8367100210.0,울트라마린,제주특별자치도 제주시 한경면 일주서로 4611,제주특별자치도 제주시 한경면 판포리 1611,3349236.0,5011031024.0,2023-08,1,13500.0,,,13,인천광역시,제주
h005518,2308290001,3,0,0,1,2,8921701202.0,비밀의숲,제주특별자치도 제주시 구좌읍 비자림로 1455,제주특별자치도 제주시 구좌읍 송당리 산 145,3349079.0,5011025625.0,2023-08,1,6000.0,입장권,,12,인천광역시,제주
h005518,2308290002,1,0,0,2,2,4654600660.0,섭섭이네,제주특별자치도 제주시 구좌읍 중산간동로 2261,제주특별자치도 제주시 구좌읍 송당리 1379-13,3349238.0,5011025625.0,2023-08,1,22000.0,흑돼지 퐁당커리;고기국수(국수 곱빼기),,13,인천광역시,제주
h005535,2308280007,1,0,0,1,3,2071528317.0,제이학센,제주특별자치도 제주시 서해안로 232,제주특별자치도 제주시 도두일동 1727-5,3349093.0,5011012700.0,2023-08,1,38000.0,제이학센 ,,18,경상북도,제주
h005535,2308290004,1,0,0,1,3,5840602449.0,오알(OR),제주특별자치도 서귀포시 태평로 105,제주특별자치도 서귀포시 호근동 485,3350269.0,5013010400.0,2023-08,1,3500.0,감귤주스(ICE);아메리카노(ICE);마시멜로초코쿠키,,12,경상북도,제주
h005535,2308290005,1,0,0,1,3,8217600305.0,미르반점,제주특별자치도 서귀포시 태평로 107,제주특별자치도 서귀포시 호근동 481-1,3350269.0,5013010400.0,2023-08,1,29000.0,흑돼지 탕수육(미니);굴탕밥;흑돼지 짜장면(곱),,13,경상북도,제주
h005535,2308290007,1,0,0,1,3,6168516207.0,제주씨월드,제주특별자치도 서귀포시 안덕면 동광로 214,제주특별자치도 서귀포시 안덕면 동광리 886,3350338.0,5013031028.0,2023-08,1,4000.0,,,16,경상북도,제주
h005535,2308300002,1,0,0,1,3,,제주개생활연구소,제주특별자치도 제주시 한경면 녹차분재로 502,제주특별자치도 제주시 한경면 저지리 3136-6,3349232.0,5011031030.0,2023-08,1,4000.0,,,12,경상북도,제주
h005535,2308300003,1,0,0,1,3,,명리동식당,제주특별자치도 제주시 한경면 녹차분재로 498,제주특별자치도 제주시 한경면 저지리 3136-1,3349232.0,5011031030.0,2023-08,1,55000.0,,,13,경상북도,제주
h005535,2308300006,1,0,0,1,3,4320601080.0,명월리마을회,제주특별자치도 제주시 한림읍 명월로 48,제주특별자치도 제주시 한림읍 명월리 1734,3349066.0,5011025027.0,2023-08,1,6500.0,아이스티(어린이);아이스티(어른);H.명월 떡볶이;H. 명월어묵,,16,경상북도,제주
h005535,2308300005,2,0,0,1,3,6168124373.0,코끼리랜드,제주특별자치도 서귀포시 안덕면 평화로319번길 31-11,제주특별자치도 서귀포시 안덕면 서광리 2351,4851010.0,5013031027.0,2023-08,1,5000.0,입장권구매,,14,경상북도,제주
h005535,2308280009,2,1,1,1,3,8308200014.0,제주시농업협동조합  하나로마트 노형점,제주특별자치도 제주시 월광로 77,제주특별자치도 제주시 노형동 2860,3349167.0,5011012200.0,2023-08,1,25830.0,,,21,경상북도,제주
h005535,2308290009,1,1,1,3,3,5360501857.0,오태식해바라기치킨,제주특별자치도 서귀포시 천제연로185번길 12,제주특별자치도 서귀포시 중문동 2078-4,4850847.0,5013011200.0,2023-08,1,25900.0,해바라기아줌마 반반치킨;한입 김말이(10개),,20,경상북도,제주
h005559,2308290002,1,0,0,1,2,4179440908.0,우리수산,제주특별자치도 제주시 동문로2길 10,제주특별자치도 제주시 일도일동 1480-3,4847600.0,5011010100.0,2023-08,1,35000.0,,,19,인천광역시,제주
h005559,2308300009,1,0,0,1,2,8278100461.0,우진해장국,제주특별자치도 제주시 서사로 11,제주특별자치도 제주시 삼도이동 831,3349092.0,5011010600.0,2023-08,1,20000.0,육개장;몸국,,20,인천광역시,제주
h005559,2308310001,1,0,0,1,2,6162320187.0,동진,제주특별자치도 제주시 동문로4길 9,제주특별자치도 제주시 일도일동 1103,4847601.0,5011010100.0,2023-08,1,16000.0,,,13,인천광역시,제주
h005559,2308310004,1,0,0,1,2,2945000634.0,영락마을회관식당,제주특별자치도 제주시 남성로 165,제주특별자치도 제주시 삼도이동 203-1,3349037.0,5011010600.0,2023-08,1,25000.0,,,19,인천광역시,제주
h005559,2308300002,6,0,0,1,2,1299613681.0,제주삼성안과,제주특별자치도 제주시 관덕로 66,제주특별자치도 제주시 일도일동 1476-21,3349016.0,5011010100.0,2023-08,1,11500.0,,,12,인천광역시,제주
h005559,2308300003,6,0,0,1,2,6160456156.0,정성약국,제주특별자치도 제주시 관덕로 66,제주특별자치도 제주시 일도일동 1476-21,3349016.0,5011010100.0,2023-08,1,6700.0,,,12,인천광역시,제주
h005559,2308290002,1,0,0,2,2,6168534850.0,마트로,제주특별자치도 제주시 중앙로 13,제주특별자치도 제주시 건입동 1441,3349184.0,5011010700.0,2023-08,1,14200.0,처음처럼 새로PET;알로에베라킹 1.5L;썬키스트 훼미리 제주감귤 2L,,20,인천광역시,제주
h005559,2308300010,2,1,1,1,2,7578701974.0,(주)동문올레수산,제주특별자치도 제주시 관덕로14길 10,제주특별자치도 제주시 이도일동 1349-5,4847160.0,5011010300.0,2023-08,1,30000.0,,,21,인천광역시,제주
h005580,2308280005,1,0,0,1,2,6162934567.0,모니카옛날통닭,제주특별자치도 제주시 도령로13길 16-3,제주특별자치도 제주시 연동 2312-3,4847541.0,5011013700.0,2023-08,1,24500.0,고추야채반반;생맥주,,21,인천광역시,제주
h005580,2308290001,1,0,0,1,2,6162713312.0,엉터리해장국,제주특별자치도 제주시 수덕9길 43,제주특별자치도 제주시 노형동 2531-1,4848047.0,5011012200.0,2023-08,1,20000.0,선지해장국;뼈해장국,,12,인천광역시,제주
h005580,2308290007,1,0,0,1,2,5110963100.0,설심당,제주특별자치도 제주시 서해안로 504,제주특별자치도 제주시 용담삼동 2319-6,3349093.0,5011011000.0,2023-08,1,13000.0,설심당빙수,,20,인천광역시,제주
h005580,2308300001,1,0,0,1,2,4933700514.0,제주은갈치김밥,제주특별자치도 제주시 용마서길 30,제주특별자치도 제주시 용담삼동 969-2,4848422.0,5011011000.0,2023-08,1,7500.0,은갈치김밥,,07,인천광역시,제주
h005580,2308300002,1,0,0,1,2,2018121515.0,스타벅스,제주특별자치도 제주시 서해안로 624,제주특별자치도 제주시 용담삼동 1020-1,3349093.0,5011011000.0,2023-08,1,14300.0,당근 현무암 케이크;G)제주금귤듬뿍B,,08,인천광역시,제주
h005580,2308300004,2,0,0,1,2,,JDC면세점,제주특별자치도 제주시 첨단로 213-4,제주특별자치도 제주시 영평동 2170-2,3349191.0,5011013600.0,2023-08,1,13500.0,,,09,인천광역시,제주
h005583,2308280002,1,0,0,1,3,1160795233.0,콜라,제주특별자치도 제주시 한림읍 일주서로 5857,제주특별자치도 제주시 한림읍 귀덕리 1028,3349236.0,5011025021.0,2023-08,1,21000.0,커피콕 ,,15,서울특별시,제주
h005583,2308280004,1,0,0,1,3,2018121515.0,스타벅스,제주특별자치도 제주시 한림읍 한림로 337,제주특별자치도 제주시 한림읍 협재리 2445-1,3349208.0,5011025031.0,2023-08,1,25500.0,G)제주말차애플망고;G)제주금귤듬뿍B,,18,서울특별시,제주
h005583,2308290001,1,0,0,1,3,1100575327.0,대기정,제주특별자치도 서귀포시 이어도로 41,제주특별자치도 서귀포시 대포동 1787,3350237.0,5013011400.0,2023-08,1,87000.0,통갈치조림3인(공기밥);사이다 ,,14,서울특별시,제주
h005583,2308300001,1,0,0,1,3,2223201459.0,버거다이브,제주특별자치도 제주시 한림읍 월령3길 27-2,제주특별자치도 제주시 한림읍 월령리 348-3,4848536.0,5011025032.0,2023-08,1,45200.0,아메리칸버거+감자튀김+음료;핫윙(4pcs);칠리버거+감자튀김+음료;갈릭치즈,,11,서울특별시,제주
h005583,2308300002,1,0,0,1,3,8531601821.0,앙뚜아네트,제주특별자치도 제주시 서해안로 671,제주특별자치도 제주시 용담삼동 503-5,3349093.0,5011011000.0,2023-08,1,39700.0,뺑오쇼콜라;초코 크러플;칠리 롱 소세지;용두암클라우드;현무암 클라우드,,13,서울특별시,제주
h005583,2308270007,2,0,0,1,3,6168214440.0,한림농협하나로마트,제주특별자치도 제주시 한림읍 한림상로 101,제주특별자치도 제주시 한림읍 한림리 1560,3349209.0,5011025024.0,2023-08,1,127118.0,미상;파워마운틴;제주삼다수;쓰레기봉투;매운새우깡,,19,서울특별시,제주
h005583,2308280005,2,0,0,1,3,2478200416.0,한림수협 수산물유통지원,제주특별자치도 제주시 한림읍 한림해안로 127,제주특별자치도 제주시 한림읍 한림리 1328-53,3349211.0,5011025024.0,2023-08,1,13800.0,해물탕 ,,18,서울특별시,제주
h005583,2308290005,2,0,0,1,3,2068650913.0,이마트,제주특별자치도 제주시 1100로 3348,제주특별자치도 제주시 노형동 919,3020003.0,5011012200.0,2023-08,1,58220.0,게토레이레몬;한라산소주;(양념)조청순살닭강정;데친문어(슬라이스);만두(굿도넛),,20,서울특별시,제주
h005583,2308280005,2,0,0,2,3,5578200458.0,한림수협 마트과,제주특별자치도 제주시 한림읍 한림해안로 127,제주특별자치도 제주시 한림읍 한림리 1328-53,3349211.0,5011025024.0,2023-08,1,58630.0,델몬트매실;펩시콜라(펫);돈육 삼겹살;한라산PET;재사용봉투,,18,서울특별시,제주
h005583,2308280001,1,1,1,1,3,8821202096.0,제주면옥,제주특별자치도 제주시 한림읍 명월로2길 35-1,제주특별자치도 제주시 한림읍 명월리 1670-2,4847659.0,5011025027.0,2023-08,1,42000.0,접짝뼈국수;불고기김밥(2줄);음료,,14,서울특별시,제주
h005586,2308290004,1,0,0,1,2,7994500339.0,로맨틱새우,제주특별자치도 제주시 애월읍 곽지1길 12-12,제주특별자치도 제주시 애월읍 곽지리 1584-5,4847146.0,5011025337.0,2023-08,1,70000.0,Set1 빅뱅;코로나;제주위트에일,,13,경기도,제주
h005586,2308300002,1,0,0,1,2,3485600286.0,휴일로,제주특별자치도 서귀포시 안덕면 난드르로 49-65,제주특별자치도 서귀포시 안덕면 창천리 786,3350027.0,5013031022.0,2023-08,1,28500.0,아메리카노(hot);레몬 차(hot),,12,경기도,제주
h005586,2308300005,1,0,0,1,2,4298501508.0,크라운돼지,제주특별자치도 제주시 애월읍 상가목장길 84,제주특별자치도 제주시 애월읍 상가리 산 106,4847848.0,5011025331.0,2023-08,1,156000.0,셰프의 선택A;쫄데기살;짜글이;한라산17;오겹살,,18,경기도,제주
h005586,2308300006,1,0,0,1,2,3290202636.0,제주빵집,제주특별자치도 제주시 애월읍 상가목장길 84,제주특별자치도 제주시 애월읍 상가리 산 106,4847848.0,5011025331.0,2023-08,1,25500.0,마르게리따;치즈프리첼;카프레제;한라산 슈크림,,18,경기도,제주
